Adresse,Prix,Ville,Région,Chambres,Salles de bain,Salles d'eau,Étages,Aire habitable,Taille terrain,Taxes municipales,Taxes scolaires,Électricité,Assurances
"389, boulevard Saint-Pierre",260000.0,St-Raphael-de-Bellechasse,Chaudière-Appalaches,4,2,1,2,117.06,169.46,2233.2,80.95,1740.0,1150.5
chemin Tâché Ouest,46000.0,St-Hubert-De-Rivière-Du-Loup,Bas-Saint-Laurent,4,2,1,2,117.06,1818.39,2778.46,275.0,1740.0,1150.5
"211, rue de la Forêt",720000.0,Trois-Rivières (Pointe-Du-Lac),Mauricie,5,3,1,2,297.29,876.26,5705.0,275.0,1740.0,900.0
chemin de l'Étendard,77910.0,Petite-Rivière-St-François,Charlevoix,4,2,1,2,117.06,7116.7,2778.46,275.0,1740.0,1150.5
"1417, rue Emerson",230000.0,Val-Bélair,Québec Rive-Nord,2,1,1,1,90.4,227.25,1856.26,145.75,1740.0,447.68
"143-143A, route 109",359000.0,St-Mathieu-d'Harricana,Abitibi-Témiscamingue,5,4,1,2,117.06,5817.87,2597.01,245.66,2078.26,1278.96
"8488, avenue Casgrain",534000.0,Villeray / St-Michel / Parc-Extension,Montréal / l'Île,2,1,1,2,101.91,766.9,2795.0,325.0,1740.0,1150.5
", route 309",345000.0,Ferme-Neuve,Laurentides,4,2,1,2,117.06,421178.59,1019.0,77.0,1740.0,1150.5
"7074, rue Rondeau",799000.0,Anjou,Montréal / l'Île,3,1,1,2,117.06,243.9,3598.97,392.19,1740.0,1515.0
Projet Les Bories,83500.0,Morin-Heights,Laurentides,4,2,1,2,117.06,3188.06,332.33,275.0,1740.0,1150.5
"704-100, rue Rhéaume",475000.0,Verdun,Montréal / l'Île,2,1,1,1,72.09,766.9,2280.38,275.0,1125.0,660.0
"1925, avenue Lortie",495000.0,Beauport,Québec Rive-Nord,4,2,1,2,117.06,774.81,8256.92,275.0,1740.0,1150.5
"664, chemin Bédard",649900.0,Chénéville,Outaouais,2,1,1,2,132.85,766.9,3980.32,250.53,1740.0,571.0
"37, rue Octave-Crémazie",680000.0,Gatineau (Gatineau),Outaouais,3,2,1,2,177.17,481.3,4290.49,335.77,1740.0,1150.5
"432, route 122 Ouest",549000.0,St-Guillaume,Centre-du-Québec,2,1,1,2,154.03,78967.58,1425.91,199.79,1740.0,1150.5
"925-927, rue Aubry",600000.0,Sherbrooke (Fleurimont),Estrie,6,4,1,2,117.06,766.9,4759.17,400.0,1740.0,1000.0
"68, chemin de la Topaze",950000.0,L'Ange-Gardien-Outaouais,Outaouais,3,2,2,2,202.62,766.9,2778.46,275.0,1740.0,1150.5
"71, chemin des Bâtisseurs",829999.0,Val-Des-Monts,Outaouais,3,2,1,2,261.6,5281.7,5366.69,485.31,4253.67,3010.58
"174, rue Aubert",259000.0,St-Gilles,Chaudière-Appalaches,5,1,1,2,130.44,766.9,2778.46,275.0,1740.0,1150.5
"109-75, rue de Castelnau Ouest",348000.0,Villeray / St-Michel / Parc-Extension,Montréal / l'Île,2,1,1,1,48.22,766.9,2050.0,243.0,410.0,355.0
"103-300, rue Hart",335000.0,Trois-Rivières (Trois-Rivières),Mauricie,1,1,1,1,66.43,766.9,3435.0,189.61,1740.0,213.64
"30, rue de l'Ancrage",499999.0,Rivière-Du-Loup,Bas-Saint-Laurent,3,1,1,2,196.12,1047.48,5123.0,366.0,3709.0,1150.5
"100, rue du Séjour",445000.0,Rimouski (Rimouski),Bas-Saint-Laurent,3,1,1,2,115.57,766.9,2829.99,175.0,700.0,540.0
rue des Outardes,60900.0,St-Jean-De-Matha,Lanaudière,4,2,1,2,117.06,4455.07,191.61,275.0,1740.0,1150.5
"10, rue Émile-Nelligan",1320000.0,ND-De-L'Ile-Perrot,Montérégie Ouest,5,2,1,2,353.03,766.9,5985.75,714.68,1740.0,1150.5
"2714, avenue Chauveau",179000.0,Neufchatel,Québec Rive-Nord,1,1,1,2,48.77,766.9,1757.0,141.0,500.0,225.0
"132, rue Baribeau",405000.0,Gatineau (Gatineau),Outaouais,3,2,1,2,100.24,339.84,2759.53,186.0,689.16,2383.36
"50, rue Paquin",849000.0,Ste-Mélanie,Lanaudière,5,3,1,2,301.84,4097.58,2863.98,472.51,4218.0,1818.12
"901, avenue de la Traversée",650000.0,Salaberry-De-Valleyfield,Montérégie (Rive-Sud Montréal),4,2,1,2,128.21,434.8,2783.0,205.0,2400.0,1150.5
"8, rue King-Edward",1250000.0,Longueuil (LeMoyne),Montérégie (Rive-Sud Montréal),3,1,1,2,117.06,702.3,6702.53,678.02,430.21,1150.5
"549, route Principale",1100000.0,Daveluyville,Centre-du-Québec,3,1,1,2,132.02,766.9,3186.03,143.94,2906.07,1150.5
"8, chemin du Cap-aux-Corbeaux Sud",799000.0,Baie-St-Paul,Charlevoix,7,3,1,2,188.69,2903.7,3622.71,346.74,2860.0,1150.5
"1-5235, avenue de Gaspé",549000.0,Le Plateau-Mont-Royal,Montréal / l'Île,2,1,1,1,97.27,766.9,2479.49,263.68,900.0,1150.5
"1005, rue Lavoie",500000.0,St-Félicien,Saguenay-Lac-Saint-Jean,4,2,1,2,117.06,60041.6,327.54,275.0,1740.0,1150.5
Lady Aylmer - Par Maisons Laprise,447500.0,St-Nicolas,Québec Rive-Sud (Lévis),4,2,1,2,117.06,1558.63,2778.46,275.0,1740.0,1150.5
rue Legros,65000.0,Paspebiac,Gaspésie-Îles-de-la-Madeleine,4,2,1,2,117.06,1550.7,668.97,275.0,1740.0,1150.5
"12378-12378A-12380, rue Notre-Dame Est",999000.85,Pointe-Aux-Trembles / Montréal-Est,Montréal / l'Île,10,4,1,2,117.06,1806.04,8300.0,933.04,1740.0,1150.5
"1800, chemin Chertsey",689000.0,Chertsey,Lanaudière,3,2,1,2,185.81,766.9,3393.0,320.0,3600.0,1150.5
", chemin Jacques-Labrecque",79800.0,Petite-Rivière-St-François,Charlevoix,4,2,1,2,117.06,6593.98,2778.46,275.0,1740.0,1150.5
"106-108, rue Gravel",430000.0,Chicoutimi (Chicoutimi-Nord),Saguenay-Lac-Saint-Jean,4,2,1,2,117.06,1347.09,4138.04,272.45,1740.0,1150.5
"301-15, place du Soleil",840000.0,L'Ile Des Soeurs,Montréal / l'Île,2,1,1,2,136.2,766.9,2982.31,363.29,1050.0,1150.5
"488, boulevard Jérobelle",849000.0,St-Jérôme (Bellefeuille),Laurentides,7,3,1,2,117.06,587.98,7005.65,442.47,1740.0,1150.5
"10850, boulevard Saint-Vital",719000.0,Montréal-Nord,Montréal / l'Île,4,2,1,2,144.28,217.21,3972.0,440.0,1400.0,1150.5
"9805, chemin Baillargeon",120000.0,Nantes,Estrie,4,2,1,2,117.06,17187.06,2778.46,275.0,1740.0,1150.5
"449, rue de la Gare",315000.0,Mont-Blanc (St-Faustin-Lac-Carré),Laurentides,1,2,1,2,117.06,1375.3,2773.38,120.0,1800.0,2000.0
"83-85, rue Saint-Lambert",500000.0,Ste-Therese,Laurentides,4,2,1,2,117.06,371.61,3534.91,275.0,1740.0,1150.5
"103, avenue Parent",339000.0,Baie-Comeau,Côte-Nord,3,1,2,2,117.06,701.9,4811.0,220.0,3088.0,1464.0
"3-441, chemin Masson",208900.0,Ste-Marguerite-Du-Lac-Masson,Laurentides,2,1,1,2,94.48,766.9,2914.72,453.84,2300.0,468.0
"205-295, rue de Vimy",449000.0,St-Bruno-De-Montarville,Montérégie (Rive-Sud Montréal),1,1,1,1,88.72,766.9,2395.52,289.15,600.0,700.0
"104-7255, rue de Lunan",419000.0,Brossard,Montérégie (Rive-Sud Montréal),2,1,1,1,117.06,766.9,1799.4,224.26,804.0,1150.5
", rue de Sherbrooke",189000.0,Cowansville,Estrie,4,2,1,2,117.06,1021.93,576.22,33.01,1740.0,1150.5
"360-362-364-366, boulevard Ivan Pavlov",1229000.0,Vimont,Laval,4,3,1,2,117.06,562.44,6873.45,690.0,1740.0,1150.5
"570, rue Principale",395000.0,Batiscan,Mauricie,4,1,1,2,134.71,1184.51,1233.71,56.0,2400.0,1250.0
"503-110, avenue de la Belle-Dame",524000.0,La Prairie,Montérégie (Rive-Sud Montréal),2,2,1,1,97.27,766.9,2509.0,293.0,583.0,360.0
"817, Route des Outaouais",695000.0,Brownsburg-Chatham,Laurentides,4,2,1,1,123.19,14773.91,2778.46,275.0,1740.0,1150.5
"127, rue Principale Nord",35000.0,St-Jean-De-Dieu,Bas-Saint-Laurent,4,2,1,2,117.06,3047.22,2778.46,275.0,1740.0,1150.5
"638-2180, rue Sainte-Catherine Est",359000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,1,1,1,1,44.04,766.9,1866.85,404.79,1740.0,480.0
"326, boulevard Jacques-Cartier",115000.0,Shannon,Québec Rive-Nord,4,2,1,2,117.06,2001.69,2778.46,275.0,1740.0,1150.5
"19, chemin du Lac",779900.0,Cantley,Outaouais,4,3,1,2,176.52,766.9,4759.48,503.43,3239.92,1150.5
rue de Cabourg,319900.0,Val-Bélair,Québec Rive-Nord,2,2,1,1,117.06,766.9,2778.46,275.0,1740.0,1150.5
"5949, chemin Saint-Pierre",445000.0,Chicoutimi (Laterrière),Saguenay-Lac-Saint-Jean,2,2,1,2,130.44,641.8,4841.49,359.22,2400.0,1150.5
"117, rue Yvon-Daigneault",289000.0,Papineauville,Outaouais,2,1,1,1,98.01,766.9,2778.46,275.0,1740.0,1150.5
"854, rue d'Iberville",468000.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,6,1,1,1,129.04,712.5,3352.0,937.0,2844.0,1200.0
"3124, rue Édouard-Harbec",1399999.0,Carignan,Montérégie (Rive-Sud Montréal),3,2,1,2,195.1,766.9,2778.46,275.0,1740.0,1150.5
"195, rue Gauthier",525000.0,St-Jérôme (St-Jérôme),Laurentides,3,1,1,1,106.84,447.98,2670.06,213.57,1800.0,1000.0
"7801, avenue Mousseau",572000.0,Anjou,Montréal / l'Île,3,1,1,2,130.06,766.9,3084.62,315.39,1600.0,742.0
route de la Normandie,42400.0,Montmagny,Chaudière-Appalaches,4,2,1,2,117.06,766.9,456.0,275.0,1740.0,1150.5
"3, rue B et B",245000.0,Gore,Laurentides,4,2,1,2,117.06,8639.98,255.0,275.0,1740.0,1150.5
"206-1360, avenue du Golf-de-Bélair",259900.0,Val-Bélair,Québec Rive-Nord,2,1,1,2,117.06,766.9,1984.12,158.04,1740.0,1150.5
"58, rue Alice",210000.0,Trois-Rivières (Cap-De-La-Madeleine),Mauricie,3,1,1,1,65.03,445.93,1871.61,91.12,1740.0,1150.5
"8520, rue Pierre Dupaigne",299900.0,Ahuntsic / Cartierville,Montréal / l'Île,1,1,1,1,64.2,766.9,1692.66,184.01,1740.0,1150.5
"364, chemin Central",399000.0,St-François-D'Assise,Gaspésie-Îles-de-la-Madeleine,4,2,1,2,117.06,766.9,3106.86,275.0,8300.0,1150.5
chemin du Lac Lili,55000.0,Chertsey,Lanaudière,4,2,1,2,117.06,3065.8,2778.46,275.0,1740.0,1150.5
"113-8255, boulevard Leduc",440000.0,Brossard,Montérégie (Rive-Sud Montréal),2,1,1,1,79.4,766.9,2071.47,242.23,1740.0,1150.5
"2270, rue Pincourt",598500.0,Duvernay,Laval,3,2,1,2,92.9,766.9,3105.0,322.25,3071.86,1150.5
"9, rue de l'Avalanche",490000.0,Beaupré,Québec Rive-Nord,3,2,1,2,164.62,752.05,3028.0,274.0,1640.0,885.0
2033-2035-2037 rue Geneviève Lamarre,614000.0,Limoilou,Québec Rive-Nord,6,3,1,2,117.06,464.3,4932.0,346.0,2136.0,1150.5
"105, chemin Brentwood",1590000.0,Beaconsfield / Baie-D'Urfé,Montréal / l'Île,4,2,1,3,117.06,766.9,4913.64,549.38,1740.0,1150.5
"1307, rue Gerry-Boulet",649000.0,Prévost,Laurentides,3,2,1,2,102.56,3616.7,2384.0,245.0,3200.0,1900.0
"2-1893, avenue de Lorimier",410000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,2,1,1,1,80.92,766.9,2106.0,261.0,1740.0,1150.5
"2518-2520-2522, rue Hochelga",650000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,6,3,1,2,117.06,87.51,3053.06,356.71,1740.0,1150.5
"22, rue des Mille-Roches",799999.0,St-Jean-sur-Richelieu (St-Luc),Montérégie (Rive-Sud Montréal),5,2,1,2,117.06,758.09,3544.15,330.0,1740.0,1150.5
"440, rang Saint-François-Xavier",899000.0,Ste-Cecile-De-Levrard,Centre-du-Québec,5,2,1,2,230.59,10319.48,3019.0,254.0,595.0,6374.0
512-514-516 rue de Sainte-Lucie,649000.0,St-Jérôme (St-Jérôme),Laurentides,5,3,1,2,117.06,766.9,4130.64,327.78,1740.0,2786.49
"105, rue du Lac-Sartigan",299000.0,St-Alfred,Chaudière-Appalaches,4,2,1,2,117.06,766.9,1763.89,105.71,1740.0,1150.5
"4531, route 155",225000.0,Trois-Rives,Mauricie,2,1,1,1,70.51,766.9,786.2,121.95,100.0,815.0
"302-859, rue de la Commune Est",717000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,1,1,1,1,75.16,766.9,2778.46,275.0,1000.0,275.0
"170, rue du Cabernet",335000.0,Drummondville (Drummondville),Centre-du-Québec,1,1,1,1,82.5,380.9,2778.46,275.0,1740.0,1150.5
"3173, rue Delorme",729000.0,Sherbrooke (Mont-Bellevue),Estrie,5,4,1,3,334.45,1222.6,4625.81,311.16,3124.27,778.0
"340, rue du Damier-Argenté",655000.0,La Prairie,Montérégie (Rive-Sud Montréal),2,1,1,2,140.93,766.9,2931.21,345.4,1296.77,1150.5
"133, rue Tremblay",465000.0,Saint-Gédéon,Saguenay-Lac-Saint-Jean,4,2,1,1,111.02,766.9,3012.0,273.41,2900.0,1200.0
"221, rue Notre-Dame",540000.0,St-Germain-De-Grantham,Centre-du-Québec,6,5,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"73, chemin aux Quatre-Vents",899000.0,Chambord,Saguenay-Lac-Saint-Jean,2,1,1,2,132.85,2787.09,3955.0,352.05,2309.16,1150.5
"386-386B, rue de Bondville",1888000.0,Lac-Brome (Knowlton),Estrie,4,2,1,1,117.06,766.9,5438.0,523.0,2450.0,1374.0
"105, rue Gilles-Filiatrault",659999.99,Lachute,Laurentides,1,1,1,2,26.76,486.45,2345.0,56.0,1200.0,1150.5
Les Boisés de L'Apéro,55500.0,Ste-Christine-D'Auvergne,Portneuf,4,2,1,2,117.06,3065.8,2778.46,275.0,1740.0,1150.5
"111, 40e Avenue",298000.0,Ste-Barbe,Montérégie (Rive-Sud Montréal),4,2,1,2,117.06,691.3,695.61,49.66,1740.0,1150.5
"10, chemin Cedar",98000.0,La Pêche (Wakefield),Outaouais,4,2,1,2,117.06,59.66,2778.46,275.0,1740.0,1150.5
"5, rue Morin",334900.0,Sorel-Tracy,Montérégie (Rive-Sud Montréal),4,2,1,1,93.46,850.99,2798.9,148.28,2376.0,1350.0
"4646, avenue Victoria",999999.0,Côte-des-Neiges / Notre-Dame-de-Grâce,Montréal / l'Île,3,1,1,2,158.77,468.51,8517.0,1078.0,1896.0,1330.0
"4255, rue de Sabrevois",905700.0,Trois-Rivières (Trois-Rivières-Ouest),Mauricie,3,1,1,2,194.82,998.06,2778.46,275.0,1740.0,1150.5
"1625, rue Simon-Piskaret",717670.0,Trois-Rivières (Trois-Rivières),Mauricie,3,1,1,2,166.02,859.07,2778.46,275.0,1740.0,1150.5
"59-69, rue Doucet",389000.0,La Malbaie,Charlevoix,10,5,1,2,117.06,464.52,7451.0,234.0,1740.0,1150.5
"109, Montée Foisy",699000.0,Lac-Des-Ecorces,Laurentides,5,2,1,2,117.06,725.69,2699.6,297.23,2957.64,1150.5
"1-2-10129, avenue de Rome",675000.0,Montréal-Nord,Montréal / l'Île,6,3,1,2,117.06,766.9,3597.58,382.77,773.24,1399.06
"1181, avenue Ferland",289500.0,Normandin,Saguenay-Lac-Saint-Jean,4,2,1,1,114.46,696.77,2844.0,136.32,1800.0,1000.0
"210, rue des Amarres",855900.0,Salaberry-De-Valleyfield,Montérégie (Rive-Sud Montréal),4,2,1,2,176.05,743.22,2778.46,275.0,1740.0,1150.5
chemin Gouin,260000.0,St-Michel-Des-Saints,Lanaudière,4,2,1,2,117.06,6500.43,320.0,8.0,1740.0,1150.5
"219, rue des Érables",540000.0,St-Henri-de-Lévis,Chaudière-Appalaches,5,1,2,2,185.81,664.26,2915.0,163.0,3000.0,1150.5
"4163, rue Bernard-Hubert",305000.0,Longueuil (St-Hubert),Montérégie (Rive-Sud Montréal),1,1,1,1,56.02,766.9,1708.18,151.28,960.0,450.0
"8-5382, chemin Saint-Anicet",85000.0,La Baie,Saguenay-Lac-Saint-Jean,3,1,1,1,94.2,464.52,1414.36,54.34,161.21,870.0
"808-1190, rue Mackay",486000.0,Ville-Marie (Centre-Ville et Vieux-Montréal),Montréal / l'Île,2,1,1,1,46.45,766.9,2470.0,328.0,700.0,327.0
"2265, rue Villeneuve",399000.0,Rawdon,Lanaudière,2,2,1,1,66.24,1468.6,2778.46,275.0,1400.0,960.0
Côte des Anges,3600000.0,Mirabel (St-Augustin),Laurentides,4,2,1,2,117.06,65739.03,836.96,6.72,1740.0,1150.5
"142, rue Brodier",449000.0,Beauport,Québec Rive-Nord,5,2,1,2,120.5,363.6,2794.5,227.66,1740.0,1150.5
"2638, rue de Boulogne",559000.0,Longueuil (Vieux-Longueuil),Montérégie (Rive-Sud Montréal),3,2,1,1,96.62,464.52,2430.0,245.0,700.0,1150.5
"8427, avenue Lespérance",250000.0,Lebourgneuf,Québec Rive-Nord,3,2,1,1,74.32,272.76,2778.46,275.0,1740.0,1150.5
"500, avenue Carignan",575000.0,Boisbriand,Laurentides,4,2,1,1,72.74,803.05,3296.0,288.0,1725.0,1150.5
"369, grande Côte O",449000.0,Lanoraie,Lanaudière,4,1,1,2,180.6,766.9,2778.46,275.0,1740.0,1150.5
"237, rue Gouin",439000.0,Gatineau (Gatineau),Outaouais,4,2,1,2,117.06,418.3,2607.13,169.23,1740.0,1150.5
"250, chemin du Boisé Lang",99000.0,Témiscouata-sur-le-Lac,Bas-Saint-Laurent,4,2,1,2,117.06,4001.98,2778.46,275.0,1740.0,1150.5
rue Laflamme,263900.0,St-Apollinaire,Chaudière-Appalaches,3,2,1,1,143.07,464.52,2778.46,275.0,1740.0,1150.5
", chemin Gamelin",245000.0,Drummondville (St-Joachim-De-Courval),Centre-du-Québec,4,2,1,2,117.06,5945.79,2778.46,275.0,1740.0,1150.5
"1053, rue de l'Acadie",980000.0,Chambly,Montérégie (Rive-Sud Montréal),4,2,1,1,132.29,1052.03,3838.07,424.56,3300.0,1150.5
rue des Archanges,69000.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
rue des Épervières,71500.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,4,2,1,2,117.06,557.42,2778.46,275.0,1740.0,1150.5
"4-8805, croissant du Louvre",475000.0,Brossard,Montérégie (Rive-Sud Montréal),2,1,1,2,112.6,766.9,2269.58,291.0,1740.0,1150.5
"5, rue Desjardins",619000.0,Magog,Estrie,2,1,1,2,134.71,766.9,2754.0,265.0,822.0,610.0
rue des Huards,119999.0,St-Jean-De-Matha,Lanaudière,4,2,1,2,117.06,6503.21,2778.46,275.0,1740.0,1150.5
"92, boulevard Monchamp",742000.0,St-Constant,Montérégie (Rive-Sud Montréal),5,3,1,2,130.06,670.3,3692.0,410.83,3611.0,2250.0
"41, place de Cluny",575000.0,Ste-Julie,Montérégie (Rive-Sud Montréal),3,1,1,2,116.13,561.23,3076.0,363.21,3150.0,906.08
115-115A  34e Avenue,590000.0,Ste-Marthe-Sur-Le-Lac,Laurentides,5,2,1,2,117.06,762.2,3360.0,309.0,1740.0,1150.5
"1090, rue Willibrord",1100000.0,Verdun,Montréal / l'Île,3,1,1,2,125.42,766.9,5618.02,664.23,1740.0,1150.5
"9, rue Napoléon",134900.0,Lévis,Québec Rive-Sud (Lévis),4,2,1,2,117.06,301.93,2778.46,275.0,1740.0,1150.5
Bord de lac et boisé de second rang,65000.0,St-Alexis-Des-Monts,Mauricie,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"1671, boulevard Perron",57000.0,Carleton-sur-Mer,Gaspésie-Îles-de-la-Madeleine,4,2,1,2,117.06,1830.19,1010.73,275.0,1740.0,1150.5
"140, rue du Fort-de-Beaumont",345000.0,Beaumont,Chaudière-Appalaches,4,2,1,2,117.06,2128.97,1930.0,170.0,1740.0,1150.5
"4431, rue Marquette",505000.0,Le Plateau-Mont-Royal,Montréal / l'Île,1,1,1,1,59.64,766.9,2958.0,381.0,1200.0,1150.5
"85, rue Principale",375000.0,Rivière-Madeleine,Gaspésie-Îles-de-la-Madeleine,4,2,1,2,117.06,766.9,1600.0,275.0,2500.0,1150.5
"2260-2264, place Arthur-Vallée",949000.0,Ahuntsic / Cartierville,Montréal / l'Île,8,6,1,2,117.06,281.7,5232.62,644.1,1740.0,1150.5
rue Fontainebleau,459000.0,St-Étienne-De-Lauzon,Québec Rive-Sud (Lévis),6,2,1,2,234.12,766.9,2778.46,275.0,1740.0,1150.5
chemin Saint-Élie,935000.0,Sherbrooke (St-Élie-d'Orford),Estrie,4,2,1,2,117.06,6934.75,2545.96,275.0,1740.0,1150.5
"706-200, rue André-Prévost",759000.0,L'Ile Des Soeurs,Montréal / l'Île,2,1,1,1,93.27,766.9,3945.07,475.81,590.0,660.0
"274, rue Blake",525000.0,ND-Du-Bon-Conseil,Centre-du-Québec,4,2,1,1,139.35,1300.64,2675.56,275.0,2200.0,1150.5
"1200, avenue des Alysses",380000.0,Bécancour (Ste-Angèle),Centre-du-Québec,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"1300, avenue des Alysses",340000.0,Bécancour (Ste-Angèle),Centre-du-Québec,3,2,1,2,78.04,766.9,2778.46,275.0,1740.0,1150.5
"306-4500, chemin de la Côte des Neiges",389900.0,Côte-des-Neiges / Notre-Dame-de-Grâce,Montréal / l'Île,1,1,1,1,57.88,766.9,2211.75,256.62,480.0,320.0
"3, rue Hertel",450000.0,St-Mathias-sur-Richelieu,Montérégie (Rive-Sud Montréal),4,2,1,1,89.19,766.9,2278.69,210.64,1956.0,1150.5
"3535, rue Coderre",710000.0,Longueuil (St-Hubert),Montérégie (Rive-Sud Montréal),5,2,1,2,207.29,642.1,3724.63,800.0,3744.0,1150.5
"18, rue Louis-Frechette",750000.0,St-Anselme,Chaudière-Appalaches,3,3,1,2,211.08,7537.5,3442.0,344.0,5534.0,1730.0
"228, rue de la Baie",599999.0,Mont-Laurier,Laurentides,3,2,1,1,89.2,766.9,2651.25,233.36,2008.08,1150.5
"5569, avenue McLynn",474000.0,Côte-des-Neiges / Notre-Dame-de-Grâce,Montréal / l'Île,3,1,1,1,94.58,239.2,1298.98,161.5,600.0,483.13
"620, chemin du Lac-des-Sapins",279000.0,St-Gabriel-De-Brandon,Lanaudière,3,1,1,1,117.06,766.9,2000.0,300.0,1740.0,1150.5
chemin Elliott,185000.0,St-Sauveur,Laurentides,4,2,1,2,117.06,8658.01,2778.46,275.0,1740.0,1150.5
chemin des Pionniers,165000.0,Orford,Estrie,4,2,1,2,117.06,702.8,292.62,26.36,1740.0,1150.5
"53, rue Belval",549900.0,Salaberry-De-Valleyfield,Montérégie (Rive-Sud Montréal),5,2,1,1,118.92,743.22,2630.0,210.0,1740.0,1150.5
"113, rue Charland",224900.0,Drummondville (St-Nicéphore),Centre-du-Québec,4,2,1,2,117.06,3716.12,554.2,275.0,1740.0,1150.5
rue Tremblay,250000.0,St-Raymond,Portneuf,2,1,1,1,80.27,1196.96,2778.46,275.0,1740.0,1150.5
"102-1175, avenue Brown",334500.0,Montcalm,Québec Rive-Nord,2,1,1,1,117.06,63.09,2930.55,243.98,1005.0,570.44
"44, chemin des Épinettes",814000.0,Lac-Beauport,Québec Rive-Nord,3,2,1,2,189.66,796.2,2778.46,275.0,1740.0,1150.5
"629, rue Saint-Elzéar",205000.0,St-Pascal-De-Kamouraska,Bas-Saint-Laurent,3,1,1,2,117.06,1207.74,2778.46,275.0,1740.0,1150.5
"1421, Rue Girard",390000.0,St-Félix-De-Valois,Lanaudière,2,1,1,1,104.05,683.5,3000.0,300.0,1740.0,1150.5
"59, rue du Muguet",472500.0,Berthier-Sur-Mer,Chaudière-Appalaches,4,1,1,2,161.65,1331.95,2957.29,486.99,1668.0,158.28
"296, rue Jean-Talon",434900.0,Boucherville,Montérégie (Rive-Sud Montréal),3,2,1,2,111.48,766.9,1983.27,246.68,1094.0,1150.5
"710, rue du Ruisseau-Lachance",2299900.0,Chicoutimi (Chicoutimi),Saguenay-Lac-Saint-Jean,5,3,2,2,445.93,3623.22,11000.0,600.0,9200.0,4000.0
"933, rue Notre-Dame",949900.0,Montebello,Outaouais,4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"257, rue des Geais-Bleus",999900.0,St-Eustache,Laurentides,4,3,1,2,200.11,488.95,6234.23,139.54,1740.0,1150.5
"708, chemin du Lac-Cameron",395000.0,Amherst,Laurentides,3,1,1,2,130.06,158.7,1447.35,144.66,1740.0,1150.5
"8-8A, rue Lamarque",520000.0,Ste-Therese,Laurentides,2,1,1,2,117.06,334.45,3323.33,224.15,1740.0,1150.5
"2206, chemin de Dunany",20000.0,Wentworth,Laurentides,4,2,1,2,117.06,1858.06,80.0,275.0,1740.0,1150.5
"655, rue des Vignobles",930000.0,Rosemère,Laurentides,5,2,1,2,202.53,739.97,3488.0,503.0,1650.0,2000.0
"1013, rue du Faubourg",424000.0,Chesterville,Centre-du-Québec,2,1,1,2,170.57,766.9,3251.0,468.0,2418.0,1335.0
"1, rue Kennedy",84995.0,Brownsburg-Chatham,Laurentides,4,2,1,2,117.06,4222.91,354.0,275.0,1740.0,1150.5
"1713, rue Wilfrid-Pelletier",449000.0,St-Jérôme (St-Antoine),Laurentides,4,1,1,1,92.9,536.98,3389.99,217.4,1740.0,1150.5
"6 945, rue des Blés",675000.0,St-Hyacinthe (St-Thomas-D'Aquin),Montérégie (Rive-Sud Montréal),5,2,1,3,318.66,811.79,3955.81,414.0,1877.47,2393.64
"7566-7568, rue Garnier",859000.0,Villeray / St-Michel / Parc-Extension,Montréal / l'Île,3,1,1,2,117.06,189.3,2778.46,275.0,1740.0,1150.5
"4289, chemin du Parc",342000.0,Jonquière (Lac-Kénogami),Saguenay-Lac-Saint-Jean,1,1,1,1,83.61,6038.7,3085.09,215.48,2260.0,1600.0
"3010, rue Denis-Diderot",980000.0,Chomedey,Laval,3,2,1,2,204.39,397.72,2778.46,275.0,1740.0,1150.5
rue gagnon,299000.0,Herouxville,Mauricie,1,1,1,1,95.88,371.61,2778.46,275.0,1740.0,1150.5
"138, avenue Proulx",349900.0,Vanier,Québec Rive-Nord,2,1,1,2,117.06,0.09,2778.46,275.0,1740.0,1150.5
rue des Voltigeurs - Split-level,226500.0,Pont-Rouge,Portneuf,2,1,1,1,53.88,766.9,2778.46,275.0,1740.0,1150.5
930 Grand Rang,222000.0,St-Raymond,Portneuf,2,1,1,1,117.06,766.9,2778.46,275.0,1740.0,1150.5
"1303Z, rue Briand",289000.0,Chambly,Montérégie (Rive-Sud Montréal),4,2,1,2,117.06,464.5,2778.46,275.0,1740.0,1150.5
Domaine de Villieu,176500.0,St-Nicolas,Québec Rive-Sud (Lévis),4,2,1,2,117.06,766.9,2778.46,275.0,1740.0,1150.5
"2162, rue Mousseau",675000.0,Mercier / Hochelaga / Maisonneuve,Montréal / l'Île,4,1,1,2,158.77,209.03,3002.62,351.85,1219.77,1150.5
